id;id_belanja;detail;harga;satuan
285;31;Narasumber /Pembicara/Pembahas/ Perumus Hasil untuk Kegiatan Internasional: Pejabat Eselon I/yang disetarakan;2100000;Orang/Jam
286;31;Narasumber /Pembicara/Pembahas/ Perumus Hasil untuk Kegiatan Internasional: Pejabat Eselon II/yang disetarakan;1500000;Orang/Jam
287;31;Narasumber /Pembicara/Pembahas/ Perumus Hasil untuk Kegiatan Internasional: Pejabat Eselon III/yang disetarakan;1350000;Orang/Jam
288;31;Narasumber /Pembicara/Pembahas/ Perumus Hasil untuk Kegiatan Internasional: Praktisi/Pakar/Profesional;2550000;Orang/Jam
289;31;Moderator  untuk Kegiatan Internasional;1050000;Orang/Kegiatan
290;31;Pembawa Acara untuk Kegiatan Internasional;600000;Orang/Kegiatan
291;31;Honor jasa pengelola webinar (host, co-host) untuk Kegiatan Internasional;250000;Orang/Kegiatan
292;31;Honor pembuatan video webinar untuk Kegiatan Internasional;1000000;Paket/Kegiatan
293;31;Honor pembuatan website seminar untuk Kegiatan Internasional;7500000;Paket
294;32;Honorarium Panitia: Penanggungjawab;450000;Orang/Kegiatan
295;32;Honorarium Panitia: Ketua;400000;Orang/Kegiatan
296;32;Honorarium Panitia: Wakil Ketua;350000;Orang/Kegiatan
297;32;Honorarium Panitia: Sekretaris;300000;Orang/Kegiatan
298;32;Honorarium Panitia: Anggota (non Pegawai);300000;Orang/Kegiatan
299;33;Honorarium Tim Pelaksana Kegiatan: Pengarah;500000;Orang/Bulan
300;33;Honorarium Tim Pelaksana Kegiatan: Penanggungjawab;450000;Orang/Bulan
301;33;Honorarium Tim Pelaksana Kegiatan: Ketua;400000;Orang/Bulan
302;33;Honorarium Tim Pelaksana Kegiatan: Wakil Ketua;350000;Orang/Bulan
303;33;Honorarium Tim Pelaksana Kegiatan: Sekretaris;300000;Orang/Bulan
304;33;Honorarium Tim Pelaksana Kegiatan: Anggota  (non Pegawai);300000;Orang/Bulan
305;34;Honorarium Tim Penyusun Jurnal: Penanggungjawab;500000;Orang/Terbit
306;34;Honorarium Tim Penyusun Jurnal: Redaktur;400000;Orang/Terbit
307;34;Honorarium Tim Penyusun Jurnal: Penyunting/Editor;300000;Orang/Terbit
308;34;Honorarium Tim Penyusun Jurnal: Desain Grafis;180000;Orang/Terbit
309;34;Honorarium Tim Penyusun Jurnal: Fotografer;180000;Orang/Terbit
310;34;Honorarium Tim Penyusun Jurnal: Sekretariat;150000;Orang/Terbit
311;34;Honorarium Tim Penyusun Jurnal: Pembuat Artikel;200000;Per Halaman
312;35;Honorarium Tim Penyusun Buletin/Majalah: Penanggungjawab;400000;Orang/Terbit
313;35;Honorarium Tim Penyusun Buletin/Majalah: Redaktur;500000;Orang/Terbit
314;35;Honorarium Tim Penyusun Buletin/Majalah: Penyunting/Editor;250000;Orang/Terbit
315;35;Honorarium Tim Penyusun Buletin/Majalah: Desain Grafis;180000;Orang/Terbit
316;35;Honorarium Tim Penyusun Buletin/Majalah: Fotografer;180000;Orang/Terbit
317;35;Honorarium Tim Penyusun Buletin/Majalah: Sekretariat;150000;Orang/Terbit
318;35;Honorarium Tim Penyusun Buletin/Majalah: Pembuat Artikel;100000;Per Halaman
319;36;Honorarium Tim Pengelola Website: Penanggungjawab;500000;Orang/Bulan
320;36;Honorarium Tim Pengelola Website: Redaktur;450000;Orang/Bulan
321;36;Honorarium Tim Pengelola Website: Editor;400000;Orang/Bulan
322;36;Honorarium Tim Pengelola Website: Web Admin;350000;Orang/Bulan
323;36;Honorarium Tim Pengelola Website: Web Developer;300000;Orang/Bulan
324;36;Honorarium Tim Pengelola Website: Pembuat Artikel;100000;Per Halaman
325;37;Honorarium Rohaniawan;400000;Orang/Kegiatan
326;38;Honorarium Instruktur Senam;250000;Orang/Kegiatan
327;39;Honorarium Wasit/Juri;500000;Orang/Kegiatan
328;40;Reviewer dari Luar UNS;150000;Orang/Makalah
329;41;Honorarium Pembantu Peneliti/ Pengabdi kepada Masyarakat/ Perekayasa;25000;Orang/Jam
330;41;Honorarium Koordinator Peneliti/Pengabdi kepada Masyarakat/Perekayasa;420000;Orang/Bulan
331;41;Honorarium Sekretariat Peneliti/Pengabdi kepada Masyarakat/Perekayasa;300000;Orang/Bulan
332;41;Honorarium Pengolah Data;1540000;Penelitian/ Perekayasaan
333;41;Honorarium Petugas Survey;20000;Orang/Responden
334;41;Honorarium Pembantu Lapangan;80000;Orang/Hari
335;42;Honorarium Komite Penilaian/Reviewer Proposal ;150000;Proposal
336;42;Honorarium Komite Penilaian/Reviewer Keluaran Penelitian: Laporan Antara ;500000;Laporan
337;42;Honorarium Komite Penilaian/Reviewer Keluaran Penelitian: Laporan Akhir;1000000;Laporan
338;43;Biaya Proofreader Artikel Ilmiah;0;Artikel/Kcgiatan
339;43;Pendaftaran Digital Object Identifier (DOI) Number;0;Artikel/Kcgiatan
340;44;Naskah buku untuk diterbitkan penerbit nasional;3000000;Judul
341;44;Naskah buku untuk diterbitkan penerbit internasional;10000000;Judul
342;45;Biaya Pendaftaran Diklat, Seminar, Workshop, Asosiasi Institusi;0;Orang/Kali
343;45;Biaya Test Bahasa Asing;0;Orang/Kali
344;45;Biaya Pelaksanaan Uji Kompetensi/ Sertifikasi;0;Orang/Kali
345;46;Biaya Pendidikan;0;Orang/Tahun
346;47;Gaji ke-13 dan 14 Non PNS;0;Orang/Tahun
347;47;Insentif Perbaikan Penghasilan (IPP);3500000;Orang/Tahun
348;48;Medical Check Up;750000;Orang/Tahun
349;47;Iuran BPJS Kesehatan Non PNS;0;Orang/Bulan
350;47;Iuran BPJS Ketenagakerjaan Non PNS;0;Orang/Bulan
351;47;Santunan Duka Cita Pegawai ;5000000;Orang/Kejadian
352;47;Santunan Duka Suami/Istri Sah Pertama ;3000000;Orang/Kejadian
353;47;Santunan Duka Cita Anak Kandung/Ayah/Ibu;2500000;Orang/Kejadian
354;47;Penghargaan Purna Tugas;0;Orang/Kegiatan
355;49;Biaya Paket Data dan Komunikasi: Pejabat Golongan A;400000;Orang/Bulan
356;49;Biaya Paket Data dan Komunikasi: Pejabat Golongan B;300000;Orang/Bulan
357;49;Biaya Paket Data dan Komunikasi: Pejabat Golongan C;200000;Orang/Bulan
358;49;Biaya Paket Data dan Komunikasi: Pejabat Golongan D;100000;Orang/Bulan
359;49;Biaya Paket Data dan Komunikasi: Kegiatan Sosialisasi Daring;10000;Orang/Jam
360;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Individu: Juara I;20000000;Prestasi
361;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Individu: Juara II;15000000;Prestasi
362;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Individu: Juara III;10000000;Prestasi
363;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Individu: Penghargaan Khusus;2500000;Prestasi
364;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Individu: Juara I;10000000;Prestasi
365;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Individu: Juara II;7500000;Prestasi
366;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Individu: Juara III;5000000;Prestasi
367;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Individu: Penghargaan Khusus;1000000;Prestasi
368;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Individu: Juara I;2000000;Prestasi
369;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Individu: Juara II;1500000;Prestasi
370;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Individu: Juara III;1000000;Prestasi
371;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Individu: Penghargaan Khusus;500000;Prestasi
372;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Kelompok dengan Anggota 2 s.d. 10: Juara I;30000000;Prestasi
373;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Kelompok dengan Anggota 2 s.d. 10: Juara II;22500000;Prestasi
374;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Kelompok dengan Anggota 2 s.d. 10: Juara III;15000000;Prestasi
375;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Kelompok dengan Anggota 2 s.d. 10: Penghargaan Khusus;5000000;Prestasi
376;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Kelompok dengan anggota 2 s.d. 10: Juara I;20000000;Prestasi
377;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Kelompok dengan anggota 2 s.d. 10: Juara II;15000000;Prestasi
378;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Kelompok dengan anggota 2 s.d. 10: Juara III;7500000;Prestasi
379;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Kelompok dengan anggota 2 s.d. 10: Penghargaan Khusus;2000000;Prestasi
380;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Kelompok dengan anggota 2 s.d. 10: Juara I;4000000;Prestasi
381;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Kelompok dengan anggota 2 s.d. 10: Juara II;3000000;Prestasi
382;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Kelompok dengan anggota 2 s.d. 10: Juara III;1500000;Prestasi
383;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Kelompok dengan anggota 2 s.d. 10: Penghargaan Khusus;750000;Prestasi
384;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Kelompok dengan anggota > 10: Juara I;40000000;Prestasi
385;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Kelompok dengan anggota > 10: Juara II;30000000;Prestasi
386;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Kelompok dengan anggota > 10: Juara III;20000000;Prestasi
387;50;Penghargaan Beasiswa Prestasi Tingkat Internasional Kategori Kelompok dengan anggota > 10: Penghargaan Khusus;20000000;Prestasi
388;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Kelompok dengan anggota > 10: Juara I;30000000;Prestasi
389;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Kelompok dengan anggota > 10: Juara II;20000000;Prestasi
390;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Kelompok dengan anggota > 10: Juara III;10000000;Prestasi
391;51;Penghargaan Beasiswa Prestasi Tingkat Nasional Kategori Kelompok dengan anggota > 10: Penghargaan Khusus;3000000;Prestasi
392;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Kelompok dengan anggota > 10: Juara I;6000000;Prestasi
393;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Kelompok dengan anggota > 10: Juara II;4500000;Prestasi
394;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Kelompok dengan anggota > 10: Juara III;3000000;Prestasi
395;52;Penghargaan Beasiswa Prestasi Tingkat Provinsi/ Universitas Kategori Kelompok dengan anggota > 10: Penghargaan Khusus;1500000;Prestasi
396;53;Dana Program Kewirausahaan: Individu;10000000;Kegiatan
397;53;Dana Program Kewirausahaan: Kelompok;20000000;Kegiatan
398;54;Biaya Santunan Pelayanan Kesehatan Bagi Mahasiswa: Santunan rawat inap;1500000;Orang/Kali
399;54;Biaya Santunan Pelayanan Kesehatan Bagi Mahasiswa: Santunan operasi besar;2000000;Orang/Kali
400;54;Biaya Santunan Pelayanan Kesehatan Bagi Mahasiswa: Santunan operasi sedang;1500000;Orang/Kali
401;54;Biaya Santunan Pelayanan Kesehatan Bagi Mahasiswa: Santunan operasi kecil;1000000;Orang/Kali
402;54;Biaya Santunan Pelayanan Kesehatan Bagi Mahasiswa: Meninggal dunia karena sakit atau sebab lain dengan status mahasiswa terdaftar aktif pada semester kejadian;5000000;Orang/Kali
403;55;Biaya Kegiatan Bidang Kemahasiswaan: Biaya Pulsa Kegiatan Kemahasiswaan;10000;Orang/Jam
404;55;Biaya Kegiatan Bidang Kemahasiswaan: Bantuan insentif delegasi lomba tingkat provinsi/universitas ;200000;Lomba/Mahasiswa
405;55;Biaya Kegiatan Bidang Kemahasiswaan: Bantuan insentif delegasi lomba tingkat nasional ;300000;Lomba/Mahasiswa
406;55;Biaya Kegiatan Bidang Kemahasiswaan: Bantuan insentif delegasi lomba tingkat internasional ;500000;Lomba/Mahasiswa
407;55;Bantuan hadiah penyelenggaraan lomba tingkat nasional;5000000;Kategori
408;12;Transportasi Kegiatan Dalam Kota (PP) - Pegawai UNS;0;Orang/Kali
409;55;Bantuan hadiah penyelenggaraan lomba tingkat internasional;10000000;Kategori
410;55;Biaya Kegiatan Bidang Kemahasiswaan: Bantuan operasional penyelenggaraan lomba/lokakarya/seminar/simposium/ pelatihan/workshop/diseminasi/ sosialisasi/sarasehan/diskusi terumpun (Focus Group Discusion) tingkat nasional;2000000;Kegiatan
411;55;Biaya Kegiatan Bidang Kemahasiswaan: Bantuan operasional penyelenggaraan lomba/lokakarya/seminar/simposium/ pelatihan/workshop/diseminasi/ sosialisasi/sarasehan/diskusi terumpun (Focus Group Discusion) tingkat internasional;4000000;Kegiatan
412;56;Biaya Kegiatan Mahasiswa Inbound/Outbound Exchange: Bantuan living cost mahasiswa asing di UNS (inbound);320000;Orang/Kegiatan
413;56;Biaya Kegiatan Mahasiswa Inbound/Outbound Exchange: Subsidi pulsa untuk mahasiswa UNS yang mengikuti Short Course (outbound);100000;Orang/Kegiatan
414;57;Biaya Sewa Mesin Fotocopy: Analog;4200000;Unit/Bulan
415;57;Biaya Sewa Mesin Fotocopy: Digital;5500000;Unit/Bulan
416;58;Biaya Sewa Gedung Pertemuan: Aceh;10831000;Per hari
417;58;Biaya Sewa Gedung Pertemuan: Sumatera Utara;17188000;Per hari
418;58;Biaya Sewa Gedung Pertemuan: Riau;10964000;Per hari
419;58;Biaya Sewa Gedung Pertemuan: Kepulauan Riau;7843000;Per hari
420;58;Biaya Sewa Gedung Pertemuan: Jambi;11250000;Per hari
421;58;Biaya Sewa Gedung Pertemuan: Sumatera Barat;17620000;Per hari
422;58;Biaya Sewa Gedung Pertemuan: Sumatera Selatan;15407000;Per hari
423;58;Biaya Sewa Gedung Pertemuan: Lampung;10000000;Per hari
424;58;Biaya Sewa Gedung Pertemuan: Bengkulu;8250000;Per hari
425;58;Biaya Sewa Gedung Pertemuan: Bangka Belitung;11407000;Per hari
426;58;Biaya Sewa Gedung Pertemuan: Banten;13063000;Per hari
427;58;Biaya Sewa Gedung Pertemuan: Jawa Barat ;23438000;Per hari
428;58;Biaya Sewa Gedung Pertemuan: D.K.I. Jakarta;30773000;Per hari
429;58;Biaya Sewa Gedung Pertemuan: Jawa Tengah;13125000;Per hari
430;58;Biaya Sewa Gedung Pertemuan: D.I. Yogyakarta;13747000;Per hari
431;58;Biaya Sewa Gedung Pertemuan: Jawa Timur;15782000;Per hari
432;58;Biaya Sewa Gedung Pertemuan: Bali;15000000;Per hari
433;58;Biaya Sewa Gedung Pertemuan: Nusa Tenggara Barat;9250000;Per hari
434;58;Biaya Sewa Gedung Pertemuan: Nusa Tenggara Timur;8705000;Per hari
435;58;Biaya Sewa Gedung Pertemuan: Kalimantan Barat;10835000;Per hari
436;58;Biaya Sewa Gedung Pertemuan: Kalimantan Tengah;9375000;Per hari
437;58;Biaya Sewa Gedung Pertemuan: Kalimantan Selatan;10710000;Per hari
438;58;Biaya Sewa Gedung Pertemuan: Kalimantan Timur;10594000;Per hari
439;58;Biaya Sewa Gedung Pertemuan: Kalimantan Utara;9625000;Per hari
440;58;Biaya Sewa Gedung Pertemuan: Sulawesi Utara;18400000;Per hari
441;58;Biaya Sewa Gedung Pertemuan: Gorontalo;9296000;Per hari
442;58;Biaya Sewa Gedung Pertemuan: Sulawesi Barat;7200000;Per hari
443;58;Biaya Sewa Gedung Pertemuan: Sulawesi Selatan;11132000;Per hari
444;58;Biaya Sewa Gedung Pertemuan: Sulawesi Tengah;13344000;Per hari
445;58;Biaya Sewa Gedung Pertemuan: Sulawesi Tenggara;14063000;Per hari
446;58;Biaya Sewa Gedung Pertemuan: Maluku;8000000;Per hari
447;58;Biaya Sewa Gedung Pertemuan: Maluku Utara;8000000;Per hari
448;58;Biaya Sewa Gedung Pertemuan: Papua;15000000;Per hari
449;58;Biaya Sewa Gedung Pertemuan: Papua Barat;18350000;Per hari
450;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Aceh;930000;Per hari
451;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Sumatera Utara;975000;Per hari
452;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Riau;978000;Per hari
453;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Kepulauan Riau;901000;Per hari
454;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Jambi;804000;Per hari
455;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Sumatera Barat;783000;Per hari
456;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Sumatera Selatan;1212000;Per hari
457;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Lampung;846000;Per hari
458;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Bengkulu;777000;Per hari
459;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Bangka Belitung;1258000;Per hari
460;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Banten;777000;Per hari
461;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Jawa Barat;932000;Per hari
462;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: D.K.I Jakarta;911000;Per hari
463;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Jawa Tengah;1016000;Unit/ Hari
464;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: D.I Yogyakarta;905000;Per hari
465;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Jawa Timur;966000;Per hari
466;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Bali;925000;Per hari
467;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Nusa Tenggara Barat;882000;Per hari
468;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Nusa Tenggara Timur;857000;Per hari
469;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Kalimantan Barat;868000;Per hari
470;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Kalimantan Tengah;1177000;Per hari
471;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Kalimantan Selatan;778000;Per hari
472;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Kalimantan Timur;1100000;Per hari
473;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Kalimantan Utara;1100000;Per hari
474;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Sulawesi Utara;956000;Per hari
475;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Gorontalo;792000;Per hari
476;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Sulawesi Barat;772000;Per hari
477;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Sulawesi Selatan;796000;Per hari
478;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Sulawesi Tengah;824000;Per hari
479;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Sulawesi Tenggara;839000;Per hari
480;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Maluku;947000;Per hari
481;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Maluku Utara;965000;Per hari
482;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Papua;1107000;Per hari
483;59;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 4: Papua Barat;1059000;Per hari
484;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Aceh;3282000;Per hari
485;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Sumatera Utara;2139000;Per hari
486;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Riau;2606000;Per hari
487;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Kepulauan Riau;2373000;Per hari
488;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Jambi;3810000;Per hari
489;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Sumatera Barat;2124000;Per hari
490;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Sumatera Selatan;2200000;Per hari
491;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Lampung;3594000;Per hari
492;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Bengkulu;3810000;Per hari
493;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Bangka Belitung;2781000;Per hari
494;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Banten;2512000;Per hari
495;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Jawa Barat;2563000;Per hari
496;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: D.K.I Jakarta;2221000;Per hari
497;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Jawa Tengah;2206000;Per hari
498;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: D.I Yogyakarta;2207000;Per hari
499;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Jawa Timur;2446000;Per hari
500;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Bali;2658000;Per hari
501;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Nusa Tenggara Barat;2532000;Per hari
502;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Nusa Tenggara Timur;2548000;Per hari
503;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Kalimantan Barat;2611000;Per hari
504;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Kalimantan Tengah;3716000;Per hari
505;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Kalimantan Selatan;2630000;Per hari
506;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Kalimantan Timur;2750000;Per hari
507;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Kalimantan Utara;2713000;Per hari
508;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Sulawesi Utara;2205000;Per hari
509;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Gorontalo;2086000;Per hari
510;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Sulawesi Barat;2464000;Per hari
511;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Sulawesi Selatan;2708000;Per hari
512;60;Biaya Sewa Kendaraan Pelaksanaan Kegiatan Insidentil Kendaraan Roda 6/Bus Sedang: Sulawesi Tengah;2422000;Per hari
